1.1853887356404878e-291 0.890603240739307 0.0
6.869727293538417e-290 0.8905719672141269 0.0
3.933768433909117e-288 0.890516042735355 0.0
2.225493630244805e-286 0.890435443468199 0.0
1.2437955131303241e-284 0.8903301368033721 0.0
6.866448589932534e-283 0.8902000816447181 0.0
3.743950095832815e-281 0.8900452287816051 0.0
2.0160223642320223e-279 0.8898655213451442 0.0
1.0719618099537288e-277 0.8896608953408024 0.0
5.627709715136119e-276 0.8894312801943823 0.0
2.916759477283398e-274 0.8891765992846871 0.0
1.492219133765165e-272 0.8888967706507586 0.0
7.534812294657397e-271 0.888591707827408 0.0
3.7545952696115456e-269 0.8882613205352083 0.0
1.8460601137627669e-267 0.8879055157015016 0.0
8.954880792938305e-266 0.8875241985524989 0.0
4.284915690104035e-264 0.8871172737729319 0.0
2.0222200963011617e-262 0.886684646727737 0.0
9.41133513191021e-261 0.8862262247393822 0.0
4.318585215615381e-259 0.8857419184055234 0.0
1.9535638702395006e-257 0.8852316428539855 0.0
8.71034989626684e-256 0.8846953189219275 0.0
3.827268448432845e-254 0.8841328745442246 0.0
1.6569462868125807e-252 0.8835442462279861 0.0
7.066627876968618e-251 0.8829293805233409 0.0
2.968353082983582e-249 0.8822882352204173 0.0
1.2278087634608065e-247 0.881620780799623 0.0
4.999964628631534e-246 0.8809270017237608 0.0
2.0041496502540802e-244 0.8802068979505163 0.0
7.90538450399687e-243 0.8794604865002967 0.0
3.067924095747552e-241 0.878687802963299 0.0
1.1710905154594477e-239 0.8778889023895728 0.0
4.395944847138362e-238 0.8770638606925861 0.0
1.622249451119432e-236 0.8762127761593121 0.0
5.883967178064826e-235 0.8753357709578115 0.0
2.096955970716471e-233 0.8744329925519885 0.0
7.34090501959867e-232 0.8735046144556019 0.0
2.5236038570914483e-230 0.8725508374268663 0.0
8.516657960866574e-229 0.871571890795944 0.0
2.8206793864392985e-227 0.8705680336412336 0.0
9.164936442652386e-226 0.869539555216913 0.0
2.9204216743875645e-224 0.8684867760352679 0.0
9.123162362308854e-223 0.8674100486388312 0.0
2.792970213807854e-221 0.8663097579368166 0.0
8.376050691993798e-220 0.865186321401551 0.0
2.45973810617514e-218 0.864040189518566 0.0
7.070216254964789e-217 0.862871845669188 0.0
1.9882975732267535e-215 0.8616818059292098 0.0
5.468121763285936e-214 0.8604706187864583 0.0
1.4699369756696587e-212 0.8592388645109348 0.0
3.860563826437841e-211 0.8579871524954039 0.0
9.900880542337161e-210 0.8567161212409741 0.0
2.47821571021395e-208 0.8554264384059963 0.0
6.050747465959033e-207 0.8541188007418502 0.0
1.4402472264109047e-205 0.8527939339168507 0.0
3.3401608677797214e-204 0.8514525922301682 0.0
7.542837193575e-203 0.8500955582182687 0.0
1.6575398700073765e-201 0.8487236421568581 0.0
3.5421739310626897e-200 0.847337681461782 0.0
7.356253191063159e-199 0.8459385399927184 0.0
1.483602669236752e-197 0.8445271072638695 0.0
2.9035839734000385e-196 0.8431042975661633 0.0
5.5103141397975325e-195 0.8416710490057644 0.0
1.0132098714111915e-193 0.8402283224639248 0.0
1.803617976437735e-192 0.8387771004834258 0.0
3.1055311576277693e-191 0.8373183860870193 0.0
5.167469530008002e-190 0.8358532015334367 0.0
8.301412001199142e-189 0.8343825870166257 0.0
1.2862086972885504e-187 0.8329075993139664 0.0
1.9198878019127845e-186 0.831429310389259 0.0
2.757549072879504e-185 0.8299488059562973 0.0
3.806107781271599e-184 0.8284671840088251 0.0
5.040983942450163e-183 0.8269855533226473 0.0
6.396140861972852e-182 0.82550503193558 0.0
7.760571306944215e-181 0.8240267456108551 0.0
8.985553077147355e-180 0.8225518262894577 0.0
9.905067435200312e-179 0.8210814105367468 0.0
1.0367830970555377e-177 0.8196166379885373 0.0
1.0274298526707091e-176 0.8181586498016442 0.0
9.607709894443695e-176 0.8167085871136788 0.0
8.44727265689838e-175 0.8152675895166726 0.0
6.955678947578172e-174 0.8138367935488613 0.0
5.341935864520174e-173 0.8124173312087141 0.0
3.810655254588264e-172 0.8110103284950286 0.0
2.515393695170431e-171 0.8096169039766383 0.0
1.5322803193323011e-170 0.8082381673949992 0.0
8.609925705727697e-170 0.80687521830263 0.0
4.4792350413532766e-169 0.8055291447400943 0.0
2.179678110345366e-168 0.8042010219539121 0.0
1.0098393179293557e-167 0.8028919111574967 0.0
4.54728058413812e-167 0.8016028583369138 0.0
2.0122496638709842e-166 0.8003348931029766 0.0
8.654377438955263e-166 0.7990890275908916 0.0
3.5055200666616613e-165 0.7978662554084014 0.0
1.2888000883735564e-164 0.7966675506330874 0.0
4.1871317347312816e-164 0.7954938668592403 0.0
1.2003439067943776e-163 0.7943461362944442 0.0
3.1830154721841174e-163 0.7932252689057834 0.0
8.705524968454654e-163 0.7921321516153493 0.0
2.6750276486178124e-162 0.7910676475445092 0.0
8.763158426083758e-162 0.7900325953061942 0.0
2.766335747511765e-161 0.7890278083442805 0.0
7.964375527276504e-161 0.7880540743189658 0.0
2.0149641443243456e-160 0.7871121545368799 0.0
4.3423581492189914e-160 0.7862027834245442 0.0
8.134823217248507e-160 0.7853266680436555 0.0
1.5436518594354842e-159 0.784484487646575 0.0
3.466283139410108e-159 0.7836768932703108 0.0
8.142107305796403e-159 0.7829045073672066 0.0
1.6577750388486906e-158 0.7821679234704989 0.0
2.6411524123407103e-158 0.7814677058928584 0.0
3.2249858254429353e-158 0.7808043894560135 0.0
3.287409858675212e-158 0.7801784792495401 0.0
3.1276573387481506e-158 0.7795904504169133 0.0
3.297976044213368e-158 0.7790407479669315 0.0
5.047431562563655e-158 0.7785297866086639 0.0
1.1510478348573837e-157 0.7780579506081186 0.0
2.848051933952491e-157 0.7776255936648857 0.0
6.073753700835066e-157 0.7772330388070905 0.0
1.0167078324956046e-156 0.7768805783030661 0.0
1.3202616709388984e-156 0.7765684735882563 0.0
1.444420470687675e-156 0.7762969552059589 0.0
1.4472083842170818e-156 0.7760662227606362 0.0
1.4037284480190834e-156 0.7758764448826337 0.0
1.355814921201961e-156 0.7757277592032815 0.0
1.318608402308291e-156 0.7756202723394816 0.0
1.2957864787315977e-156 0.775554059887028 0.0
