4.0383393366615024e-26 0.27000270002700033 0.9
2.740784934821051e-24 0.2730027300273003 0.91
1.3847471052499113e-26 0.27600276002760027 0.92
3.856130432246668e-24 0.27900279002790035 0.93
-2.148820816921729e-24 0.2820028200282004 0.9400000000000001
2.6248000106696683e-24 0.28500285002850034 0.9500000000000001
7.2105900849054675e-25 0.28800288002880026 0.96
4.007129273000521e-24 0.2910029100291002 0.97
-2.3804744248725636e-21 0.2940029400294003 0.98
-1.2889261372989118e-20 0.2970029700297003 0.99
0.031205193770491194 0.2516864523544164 1.0
0.17040021193322294 0.14189697052239186 1.5
0.244179712134413 0.11539658676810637 2.0
0.30179762842931424 0.10161898042386654 2.5
0.34972628273418555 0.09327031249127078 3.0
0.3907763464199814 0.08783936311103863 3.5
0.42656344695657217 0.08417931758484998 4.0
0.458152067087898 0.08168122803384312 4.5
0.4863004847003572 0.07998879126980202 5.0
0.5115761776080877 0.07887866145583317 5.5
0.5344183922523938 0.07820336850609039 6.0
0.5551755546698655 0.07786147960064994 6.5
0.5741292773689514 0.07778087698251687 7.0
0.5915105942553467 0.07790885650189579 7.5
0.6075113868081053 0.07820599643408647 8.0
0.6222926801792326 0.0786422167972708 8.5
0.635990818337946 0.07919416530600816 9.0
0.6487221547912292 0.07984343560928885 9.5
0.6605866765273815 0.08057532377125551 10.0
